question,answer,id,source
what county is Norwich Conn in,No Answer Present ,a575e76d-3dc0-4910-9b41-6abf6ec9165a,MSMARCO
what county is Oak Hill,Oak Hill is in Travis County  Texas ,6029e675-aa37-4aed-b095-1058f1e7f9dd,MSMARCO
what county is ocean New Jersey in,Ocean Township is in Monmouth County  New Jersey ,68b71687-5b09-4004-accd-f83827284de7,MSMARCO
what county is Oldsmar Florida in,Oldsmar is in Pinellas County  Florida ,5bce3dcb-9f5c-4766-bdd2-d5da03dfb3a9,MSMARCO
what county is Onamia Minnesota in,Onamia is in Mille Lacs County  Minnesota ,eef290ea-fa79-4778-9db2-2fa19bb4110e,MSMARCO
what county is Orange City Iowa in,Orange City is in Sioux County  Iowa ,53baf3d5-250d-4ce3-9422-1405dcfaca26,MSMARCO
what county is Orofino Idaho in,Orofino is located in Clearwater County  Idaho ,ddd5de42-cc8d-4260-88e4-c873a39cacfd,MSMARCO
what county is Otis Colorado in,The primary coordinate point for Otis is located at latitude 40 1501 and longitude  102 9621 in Washington County ,39cf9a63-5eb7-4dc9-993c-3c5d46ae5034,MSMARCO
what county is Ottawa Kansas in,No Answer Present ,b587438e-e5d7-427f-af54-e74789247e3f,MSMARCO
what county is Palisade Minnesota in,Palisade is located in Aitkin County  Minnesota  United States ,8e4a123b-3ade-4019-b5d9-f70d921c5dc2,MSMARCO
what county is Parkers Lake Kentucky,Parkers Lake is located in McCreary County  Kentucky ,ba0d1204-1b5b-400d-bbe4-40dedbfcff83,MSMARCO
what county is Pasquotank North Carolina in,No Answer Present ,7517e6b4-bf0e-4d26-824d-0ea6c2d69403,MSMARCO
what county is Paynesville Minnesota in,Paynesville is in Stearns County  Minnesota ,a3385b2b-675e-406f-aa93-fee4957f4d60,MSMARCO
what county is Pea Ridge Arkansas,Pea Ridge is a city in Benton County  Arkansas  United States ,f3497e2e-6207-4dbb-b4f7-068dfd19ca0f,MSMARCO
what county is Perrysville Indiana,Perrysville is in Vermillion County  Indiana ,4db98da1-3522-4a6e-94e4-6632a1d6ae68,MSMARCO
what county is Pharr Texas,Pharr  Texas is in Hidalgo County ,61011132-2e09-44e6-9ebb-8b934d1f177c,MSMARCO
what county is Phelps in,Phelps is in Ontario County ,91ec7f68-a6b4-403c-8e0f-d17d0a372d87,MSMARCO
what county is phoenix Maryland in,Phoenix is in Baltimore County  Maryland ,9ab2265a-b6a4-48e8-b4a7-e4ef02bb3365,MSMARCO
what county is Pickwick Lake in,Pickwick Lake is in Tishomingo County ,3c8874e3-91ce-4b10-a2cb-aa0ec72fbacc,MSMARCO
what county is Pikeville in Tennessee,Pikeville is in Bledsoe County  Tennessee ,e14e8927-61b7-44e6-bf60-dd73c3568538,MSMARCO
what county is Pittsford,Pittsford is in Monroe County ,8d59cb28-5b44-4b4a-968c-67a6fadafc56,MSMARCO
what county is Plainfield Indiana in,Plainfield is in Hendricks County  Indiana ,b59b347f-f4a2-4a09-b06a-773d5c3a4fda,MSMARCO
what county is plains Montana in,Plains is in Sanders County  Montana ,48130073-9a6f-4e7b-8450-5efc2bd88c6e,MSMARCO
what county is Platte City Missouri in,No Answer Present ,e109b030-3c6e-4a00-ba86-279be5f18da3,MSMARCO
what county is Point Reyes in,Point Reyes is in Marin County ,9720f7c2-ec46-481c-9cc9-bd8f8e2c0397,MSMARCO
what county is point Texas in,No Answer Present ,5c47bc29-9eb0-4f1c-a1d2-b2ffea72c83a,MSMARCO
what county is Polson Montana in,polson montana is in Lake County ,61139ae3-6ca1-4e97-be55-c3bfc96206b8,MSMARCO
what county is Poulsbo Washington in,Poulsbo is a city on Liberty Bay in Kitsap County  Washington  United States ,986b938d-62fb-41d5-a0fd-e9d7d0cea389,MSMARCO
what county is Powdersville South Carolina,Powdersville sc is in Anderson county ,94695595-5a26-4fe3-964f-dec3e31cf629,MSMARCO
what county is Powdersville South Carolina in,Powdersville is located in the northeastern tip of Anderson County ,8feb22a1-3116-45cc-95ea-bf2405b36745,MSMARCO
what county is princeton Minnesota in,Mille Lacs County Historical Society  Princeton  Minnesota ,7aa1e28f-b2ab-48d7-9ddd-da96a16fd84e,MSMARCO
what county is Purdon Texas in,Purdon is located in Navarro County  Texas ,8112cb50-ba76-4e21-b82d-37597fa324b9,MSMARCO
what county is Racine West Virginia in,Racine is in Boone County  West Virginia ,698bfee1-03d5-4783-931f-b58a8a107db8,MSMARCO
what county is raleigh North Carolina located in,Raleigh is located in Wake County  North Carolina ,75ded216-d083-444b-986f-f5045e2d2949,MSMARCO
what county is Rangely Colorado in,Rio county is rangely  colorado in,6b78f673-c175-45cb-a16f-8656c9ddda8b,MSMARCO
what county is Revere Massachusetts in,Revere is in Suffolk County  Massachusetts ,e9a4f838-b58f-4479-a330-0a660dbeefd6,MSMARCO
what county is Rexburg,Rexburg is in Madison County ,0ad608fd-4d8b-4742-8ab4-f580472bf1df,MSMARCO
what county is Richland Washington in,Richland is located in Benton County  Washington ,4806f634-1133-4cdc-a955-9f98a279aa5d,MSMARCO
what county is River Falls Wisconsin in,River Falls is in Pierce County  WI ,fef2cc1e-9b4b-4824-a50e-29aa7d23c60e,MSMARCO
what county is Roanoke Virginia in,Roanoke is a County in Virginia ,f139107e-3812-4398-817b-b2a1d19183c7,MSMARCO
what county is Robert Lee Texas in,Robert Lee is in Coke County  Texas ,d41f02b5-f7f8-413d-846a-2560ee036268,MSMARCO
what county is Rochester Minnesota in,Rochester is in Olmsted County  Minnesota ,d7347ff3-3f0e-4740-bdca-cec6c495d9ad,MSMARCO
what county is Rockford Michigan in,Rockford  Michigan is located in Kent County ,f38e02b6-f8c6-46ab-b47a-d0d871f9140a,MSMARCO
what county is Rome City Indiana in,Rome City is in Rome City  Indiana ,cc334c7e-3683-4360-9fa2-cbca1f5cc8f7,MSMARCO
what county is Romulus in,Romulus is a town in Seneca County  New York  United States ,bba91f1d-2797-4c99-9725-4e0e72c17396,MSMARCO
what county is Ruleville Mississippi,Ruleville is a city in Sunflower County  Mississippi  United States ,5507b672-99fe-4ee2-80c9-0c18d97d1d18,MSMARCO
what county is Ruskin Florida,Ruskin  Florida is in Hillsborough County ,942ac6cf-1655-4052-9c99-6a9cc5bd88f4,MSMARCO
what county is Rutherford New Jersey in,Rutherford is a borough in Bergen County  New Jersey  United States ,9ffd2fea-3a2a-4f54-ac86-bd5bf816a25c,MSMARCO
what county is Sacramento California in,Sacramento County is a county in the U S  state of California ,75fe6d4c-8f72-4899-b353-9c5944304a68,MSMARCO
what county is Salol Minnesota in,Salol is located in Roseau County  Minnesota ,e30403e2-d234-4ba7-bb0c-7e788a8ad27f,MSMARCO
what county is Salyersville Kentucky in,Salyersville is in Magoffin County  Kentucky ,cdac4e17-eb14-4173-830d-9eb9bd1f5e10,MSMARCO
what county is san tan Arizona in,San Tan Valley is in Pinal County  Arizona ,3ce00c9c-6da7-488b-988f-4926994c1a61,MSMARCO
what county is Santa Rosa Texas in,Santa Rosa is a town in Cameron County  Texas  United States ,8b6f84c6-cc05-4716-94d1-59e8aa6d0560,MSMARCO
what county is Santaquin,Santaquin is located in the southernmost part of Utah County ,d6a00941-bd83-4c3e-bc34-a55f744cdf5b,MSMARCO
what county is Sauk Centre in,Sauk Centre is in Stearns County ,a9d1a382-5389-4729-ab6e-7275039f203e,MSMARCO
what county is Searsport me in,Searsport is in Waldo County  Maine ,827f8c91-720d-4fe4-ae60-982f3f58bf33,MSMARCO
what county is Seaside Heights New Jersey,Seaside Heights is a Borough in Ocean County  New jersey ,42960e56-72e2-4969-8cc7-64705a6ee48a,MSMARCO
what county is Sebring Florida in,Sebring is located in Highlands County  Florida ,8fd144cc-6fe2-49ee-aeca-a5a95a767167,MSMARCO
what county is Seminole Florida in,Seminole is in Pinellas County  Florida ,8f626c95-1887-409c-864a-69e6e81a2560,MSMARCO
what county is Seneca South Carolina located in,Seneca  South Carolina is located in Oconee County ,976d1f92-f41e-4fd2-a47b-6815743929b5,MSMARCO
what county is Sewanee in,Sewanee is in Franklin County ,aa96c7d2-f4f7-4ae7-826f-859a22e794a5,MSMARCO
what county is sheffield Illinois in,Sheffield is a village in Bureau County  Illinois  United States ,b48ae406-1df3-46b6-99ef-d97d7d486451,MSMARCO
what county is Shelton in,Shelton is in Fairfield County  Connecticut  United States ,cac470ab-3670-436f-b9eb-5ee1d0c5dd2b,MSMARCO
what county is Shingletown California,Shingletown is in Shasta County  California ,59546198-acf8-4b17-8f8e-04da9a9ce164,MSMARCO
what county is Shrewsbury New Jersey,Shrewsbury is in Monmouth County  New Jersey ,303c4b16-46a5-40ee-95ce-56f8a5a1912e,MSMARCO
what county is so Rockwood in,No Answer Present ,1ad8bc91-549d-4e33-b139-56242401e42a,MSMARCO
what county is Socorro New Mexico,Socorro is in Socorro County  New Mexico ,68e8187d-373d-4a94-958e-ef9515ac142f,MSMARCO
what county is South Elgin Illinois,South Elgin is in Kane County  Illinois ,860f32d4-3886-43b6-aa2d-53c5e934913f,MSMARCO
what county is Spring Hill Florida is in,Spring Hill is located in Hernando County  Florida  United States ,c503c9e2-8048-4833-b780-ce5192b25774,MSMARCO
what county is springfield Arkansas in,Springfield is in Conway County  Arkansas ,6c3714bb-9c6e-4019-904a-f8b820baf8a0,MSMARCO
what county is Stacy Minnesota,Stacy is located in Chisago County  Minnesota ,362d3bd9-e28d-4fdb-bd6d-e8c5e717aeed,MSMARCO
what county is Stamford Texas in,Stamford is a city located on the border of Jones and Haskell counties in western central Texas ,4ae35e42-fed8-4bcf-80c1-962f54335b1b,MSMARCO
what county is Stanley Idaho,Stanley is located in Custer County  Idaho ,69c6a980-39b9-464f-8130-2c459aeb6f23,MSMARCO
what county is Stone Ridge New York in,Stone Ridge  New York is in Ulster County ,1b59a814-5f0f-49f0-a016-8355e1dfcdee,MSMARCO
what county is Sumner Nebraska,No Answer Present ,32f1af40-793d-407d-adbe-7561e8f53542,MSMARCO
what county is Tallassee Alabama in,Tallassee  Alabama is in Elmore county ,76fca5c3-d687-42e9-a2b3-128369d546c8,MSMARCO
what county is Taneytown Maryland in,Taneytown is a town in Carroll County  Maryland  United States ,f0f26a82-fb46-42c2-9c1d-678bf77e1bfc,MSMARCO
what county is Tarrytown New York in,Tarrytown is located in Westchester County  New York ,95754534-427d-450c-9181-f09e97e494d2,MSMARCO
what county is Tawas Michigan,Tawas city is in Iosco County  Michigan ,ea36787d-50f1-4a49-af62-6f7166813afe,MSMARCO
what county is Tekonsha Michigan in,Tekonsha is in Calhoun County  Michigan ,3e7de3c4-5ed9-47d0-a7fa-d70bfa01db9b,MSMARCO
what county is Temple Hills Maryland,Temple Hills is located in Prince Georges County  Maryland ,08904d90-5cbd-4408-b647-01c7d643ee6b,MSMARCO
what county is the City of Cerritos in,City of Cerritos is in Los Angeles County ,1406c23f-d175-4278-a175-6d136b856e3d,MSMARCO
what county is the City of Helena Alabama,Helena is a city in Jefferson and Shelby Counties in the State of Alabama,32d6f47c-4635-46c6-8137-49acee3412e1,MSMARCO
what county is the City of Oneida New York in,Oneida is a city in Madison County located east of Canastota  New York  United States ,6e5657a7-1c05-4d7a-ad61-b1b8f6d8760d,MSMARCO
what county is the City of Seminole Florida in,Seminole is a city in Pinellas County  Florida ,64dde698-f958-4bf4-abc8-afda1ce6ac68,MSMARCO
what county is the City of Ventura in,No Answer Present ,1beb127c-9ad0-4e3f-88d8-25fe35610422,MSMARCO
what county is the City of Wolfforth Texas in,Wolfforth is in Lubbock County  Texas  United States ,97a8105f-9a00-44dc-8be0-112c6d32747b,MSMARCO
what county is the preston Connecticut in,Preston is a town in New London County  Connecticut  United States ,13f62189-9a8d-48e7-8864-5679d7d97d52,MSMARCO
what county is Ticonderoga New York,Ticonderoga is a town in Essex County  New York  United States ,77be9085-417c-482a-a2d5-a7c055c864f3,MSMARCO
what county is Tioga Texas in,Tioga  Texas is in Grayson County ,5e38d875-6d90-4142-81a6-29f177aff43a,MSMARCO
what county is to Tawa New Jersey,No Answer Present ,7fcfe07c-0ade-40e6-9ec7-e824ab2839af,MSMARCO
what county is Torch Lake Michigan,Torch Lake is located in Antrim County  Michigan ,9c0cabf6-0f08-4332-bbe8-c8e057400df8,MSMARCO
what county is Town of Apex North Carolina,Town of Apex is in Wake County  North Carolina ,6fc98322-9060-4c0c-8766-b98b2dae27c3,MSMARCO
what county is Tylertown Mississippi in,Tylertown  Mississippi is in Walthall County ,e4d25d24-612c-44d6-858b-6ab524f8a41a,MSMARCO
what county is Ulen Minnesota in,Ulen  Minnesota is in Clay County ,ae49401e-f46f-44f0-bd2d-cdb433efcdd0,MSMARCO
what county is Universal City in,Universal City is located in Bexar County ,56a0be88-2658-43ad-9700-22d1464b3581,MSMARCO
what county is Upper Saddle River New Jersey in,Upper Saddle River is in Bergen County  New Jersey ,898244e6-2801-416d-9130-805f659c2662,MSMARCO
what county is Upton Maine in,Upton is in Oxford County  Maine ,17b3ce4a-ba4c-49e2-8a6b-27d8cbf2ef34,MSMARCO
what county is Urbandale Iowa,Urbandale  IA is in Polk County ,1ba5db0b-a806-47c2-9383-c49ed2e5c7ce,MSMARCO
what county is Vinton Virginia in,Vinton is in Roanoke County  Virginia ,19f9ac0d-24f2-42bb-b00e-fc774ad2bffb,MSMARCO
what county is vista California in,No Answer Present ,ae3f53fa-d426-471f-919f-0ca93eb7d909,MSMARCO
what county is Votaw Texas in,Votaw is in Hardin County  Texas ,058b0b61-241f-4c8c-aec1-a15871f98a70,MSMARCO
what county is Waconia Minnesota,Waconia  Minnesota is in Carver County ,49f771f0-fd8b-43cf-a3cc-6782f30915fb,MSMARCO
what county is Walcott Wisconsin in,Walcott Sewing and Vacuum Center is located in Dane County  Madison  WI ,feb4cac8-12f5-470a-a067-f1e4d4e01125,MSMARCO
what county is warren Arkansas,Warren  Arkansas is in Bradley County ,25544f15-b19e-46ea-bbbd-3d8cb7c7fd7b,MSMARCO
what county is Warrenville Illinois in,Warrenville is a city in DuPage County  Illinois  United States ,566c1bc7-6ca6-486f-83df-acde708f0d82,MSMARCO
what county is Waskom Texas,Waskom is in Harrison County  Texas ,0b482eec-7aa2-42f5-a139-764938a58dab,MSMARCO
what county is Wendelville New York in,Wendelville  New York is in Niagara County ,02b50991-adb6-4c1e-9b67-6adcd1856048,MSMARCO
what county is Wetumka in,Wetumka is in Hughes County ,9c447ad2-bc5b-488e-b031-5624b4751a33,MSMARCO
what county is Wever Iowa in,Wever is in northeastern Lee County  Iowa ,f10334e5-9d53-4088-aeca-2ea3f6b0a996,MSMARCO
what county is Whitsett North Carolina in,Whitsett is a town in Guilford County  North Carolina ,947352bd-78f6-4bf2-914b-f7bba6dc65ac,MSMARCO
what county is Williamston Michigan in,Williamston is in Ingham County  Michigan ,f006a048-6e73-4c72-b390-ec9348ef66c2,MSMARCO
what county is Windfall Indiana in,Windfall is in Tipton County  in the U S  state of Indiana ,32f448a7-9ddd-4c63-bbef-1a9c883e9af4,MSMARCO
what county is Winthrop Washington in,Winthrop  Washington is in Okanogan County ,3909f088-fe42-4086-bacb-84b552bbf0c4,MSMARCO
what county is Woodbridge Virginia in,Woodbridge is in Prince William County in the Northern Virginia region ,3265f23a-1b9e-4bf4-9440-818050593f76,MSMARCO
what county is Woodburn Kentucky,Woodburn is in Warren County  Kentucky ,2454bc18-2cc7-4bbd-8dab-f59281e3fdd9,MSMARCO
what county is Woodland Alabama,Woodland is in Randolph County  Alabama ,247d6d28-c07d-4488-bdd1-092693d02230,MSMARCO
what county is Woodland Michigan in,Woodland  Michigan is in Barry County ,5f8c5ab3-285f-4cea-a75a-b2294d860780,MSMARCO
what county is Woodsville New Hampshire,Woodsville is in Grafton County  New Hampshire ,3a044438-b330-4b0f-b8e9-743b425c6ab8,MSMARCO
what county is Wyoming Iowa in,Wyoming is in Jones County  Iowa ,e89f15fa-d32b-4317-b8a3-3747d23a290c,MSMARCO
what county is yale Michigan in,Yale is a city in St  Clair County in the U S  state of Michigan ,d1c0ab3d-824b-44de-b7f6-75c2b823314f,MSMARCO
what county is Yamhill Oregon in,Yamhill is located in Willamette Valley County  Oregon ,67722e90-b76f-41ef-9188-1d78f1973e3f,MSMARCO
what county is Yorkville New York,Yorkville is part of Oneida County ,c4c8abe6-1afd-4a26-87fc-63dd9700d397,MSMARCO
what county Mount Plymouth Florida in,Mount Plymouth is located in Lake County  Florida ,b8a94d00-c098-488d-9be4-99bc5d89ff51,MSMARCO
what county roy Washington,Roy  Washington is in Pierce County ,a742ec3b-1963-4eeb-9478-2cb1a4351486,MSMARCO
what county Woodland Washington,Woodland is a city in Clark and Cowlitz counties in the State of Washington ,a23eaa01-492c-438b-a06f-dfad1283bcf5,MSMARCO
what denomination is St  Paul  s cathedral in London,St Paul s Cathedral is the Anglican cathedral for the diocese of London and therefore is an Anglican church  and not a Catholic Church ,e63950d9-8004-4d98-82b5-1e32a632a90b,MSMARCO
what desert is Monument Valley in,No Answer Present ,0351c7fa-075c-4890-98e7-205966df235c,MSMARCO
what desert is phoenix Arizona in,Phoenix  Arizona is in the Sonoran Desert ,2c53ad94-1490-4a21-837a-a7f09bd63ca5,MSMARCO
what district is Pulaski Academy in,No Answer Present ,c76a32b4-20a9-4dc6-a8cc-5808ab9aa132,MSMARCO
what district is spring Texas,Spring  Texas is in Mud district ,dd0379e7-b365-4b45-a693-99a41e910834,MSMARCO
what embassies are located in Mexico,Embassy of the Republic of Azerbaijan in Mexico City  Mexico ,41dc388a-ecb8-4c93-87be-26a17439279a,MSMARCO
what garden zone is Torrance California,Torrance  CA is in Sky garden zone ,7312f2f6-8e27-467b-bd50-936b590cb537,MSMARCO
what gardening zone is south Korea,South Korea is Gardening and Plant Hardiness Zone ,be81b19a-534c-40bf-9101-22ded39f7d0f,MSMARCO
what geographical region is the Black Mesa in in Oklahoma,The black mesa is situated near its far northwest corner in the Oklahoma Panhandle ,25f6ac05-ad64-44f5-82eb-87653edabc02,MSMARCO
what german state is the city Karlsruhe in,Karlsruhe is in the state of Baden Württemberg ,89bff218-77ee-491a-8354-78744894edd8,MSMARCO
what gulf is located north of Libya,Gulf of Sidra after the port of Sidra  is a body of water in the Mediterranean Sea on the northern coast of Libya ,11de9c6f-1fd0-4f7f-b518-bd99acf50cd9,MSMARCO
what hospital did shooting victims go to Parkland,Broward hospital shooting victims go to parkland ,848d28e3-5201-4ba4-b0d4-7cc8c26ae60f,MSMARCO
